"","state","state_code","state_name","county_code","county","Visited"
"2736","TX","48","Texas","421","Sherman County",0
"2737","TX","48","Texas","423","Smith County",0
"2738","TX","48","Texas","425","Somervell County",0
"2739","TX","48","Texas","427","Starr County",0
"2740","TX","48","Texas","429","Stephens County",0
"2741","TX","48","Texas","431","Sterling County",0
"2742","TX","48","Texas","433","Stonewall County",0
"2743","TX","48","Texas","435","Sutton County",0
"2744","TX","48","Texas","437","Swisher County",0
"2745","TX","48","Texas","439","Tarrant County",0
"2746","TX","48","Texas","441","Taylor County",0
"2747","TX","48","Texas","443","Terrell County",0
"2748","TX","48","Texas","445","Terry County",0
"2749","TX","48","Texas","447","Throckmorton County",0
"2750","TX","48","Texas","449","Titus County",0
"2751","TX","48","Texas","451","Tom Green County",0
"2752","TX","48","Texas","453","Travis County",0
"2753","TX","48","Texas","455","Trinity County",0
"2754","TX","48","Texas","457","Tyler County",0
"2755","TX","48","Texas","459","Upshur County",0
"2756","TX","48","Texas","461","Upton County",0
"2757","TX","48","Texas","463","Uvalde County",0
"2758","TX","48","Texas","465","Val Verde County",0
"2759","TX","48","Texas","467","Van Zandt County",0
"2760","TX","48","Texas","469","Victoria County",0
"2761","TX","48","Texas","471","Walker County",0
"2762","TX","48","Texas","473","Waller County",0
"2763","TX","48","Texas","475","Ward County",0
"2764","TX","48","Texas","477","Washington County",0
"2765","TX","48","Texas","479","Webb County",0
"2766","TX","48","Texas","481","Wharton County",0
"2767","TX","48","Texas","483","Wheeler County",0
"2768","TX","48","Texas","485","Wichita County",0
"2769","TX","48","Texas","487","Wilbarger County",0
"2770","TX","48","Texas","489","Willacy County",0
"2771","TX","48","Texas","491","Williamson County",0
"2772","TX","48","Texas","493","Wilson County",0
"2773","TX","48","Texas","495","Winkler County",0
"2774","TX","48","Texas","497","Wise County",0
"2775","TX","48","Texas","499","Wood County",0
"2776","TX","48","Texas","501","Yoakum County",0
"2777","TX","48","Texas","503","Young County",0
"2778","TX","48","Texas","505","Zapata County",0
"2779","TX","48","Texas","507","Zavala County",0
"2780","UT","49","Utah","001","Beaver County",0
"2781","UT","49","Utah","003","Box Elder County",0
"2782","UT","49","Utah","005","Cache County",0
"2783","UT","49","Utah","007","Carbon County",0
"2784","UT","49","Utah","009","Daggett County",0
"2785","UT","49","Utah","011","Davis County",0
"2786","UT","49","Utah","013","Duchesne County",0
"2787","UT","49","Utah","015","Emery County",0
"2788","UT","49","Utah","017","Garfield County",0
"2789","UT","49","Utah","019","Grand County",0
"2790","UT","49","Utah","021","Iron County",0
"2791","UT","49","Utah","023","Juab County",0
"2792","UT","49","Utah","025","Kane County",0
"2793","UT","49","Utah","027","Millard County",0
"2794","UT","49","Utah","029","Morgan County",0
"2795","UT","49","Utah","031","Piute County",0
"2796","UT","49","Utah","033","Rich County",0
"2797","UT","49","Utah","035","Salt Lake County",0
"2798","UT","49","Utah","037","San Juan County",0
"2799","UT","49","Utah","039","Sanpete County",0
"2800","UT","49","Utah","041","Sevier County",0
"2801","UT","49","Utah","043","Summit County",0
"2802","UT","49","Utah","045","Tooele County",0
"2803","UT","49","Utah","047","Uintah County",0
"2804","UT","49","Utah","049","Utah County",0
"2805","UT","49","Utah","051","Wasatch County",0
"2806","UT","49","Utah","053","Washington County",0
"2807","UT","49","Utah","055","Wayne County",0
"2808","UT","49","Utah","057","Weber County",0
"2809","VT","50","Vermont","001","Addison County",0
"2810","VT","50","Vermont","003","Bennington County",0
"2811","VT","50","Vermont","005","Caledonia County",0
"2812","VT","50","Vermont","007","Chittenden County",0
"2813","VT","50","Vermont","009","Essex County",0
"2814","VT","50","Vermont","011","Franklin County",0
"2815","VT","50","Vermont","013","Grand Isle County",0
"2816","VT","50","Vermont","015","Lamoille County",0
"2817","VT","50","Vermont","017","Orange County",0
"2818","VT","50","Vermont","019","Orleans County",0
"2819","VT","50","Vermont","021","Rutland County",0
"2820","VT","50","Vermont","023","Washington County",0
"2821","VT","50","Vermont","025","Windham County",0
"2822","VT","50","Vermont","027","Windsor County",0
"2823","VA","51","Virginia","001","Accomack County",0
"2824","VA","51","Virginia","003","Albemarle County",0
"2825","VA","51","Virginia","005","Alleghany County",0
"2826","VA","51","Virginia","007","Amelia County",0
"2827","VA","51","Virginia","009","Amherst County",0
"2828","VA","51","Virginia","011","Appomattox County",0
"2829","VA","51","Virginia","013","Arlington County",0
"2830","VA","51","Virginia","015","Augusta County",0
"2831","VA","51","Virginia","017","Bath County",0
"2832","VA","51","Virginia","019","Bedford County",0
"2833","VA","51","Virginia","021","Bland County",0
"2834","VA","51","Virginia","023","Botetourt County",0
"2835","VA","51","Virginia","025","Brunswick County",0
"2836","VA","51","Virginia","027","Buchanan County",0
"2837","VA","51","Virginia","029","Buckingham County",0
"2838","VA","51","Virginia","031","Campbell County",0
"2839","VA","51","Virginia","033","Caroline County",0
"2840","VA","51","Virginia","035","Carroll County",0
"2841","VA","51","Virginia","036","Charles City County",0
"2842","VA","51","Virginia","037","Charlotte County",0
"2843","VA","51","Virginia","041","Chesterfield County",0
"2844","VA","51","Virginia","043","Clarke County",0
"2845","VA","51","Virginia","045","Craig County",0
"2846","VA","51","Virginia","047","Culpeper County",0
"2847","VA","51","Virginia","049","Cumberland County",0
"2848","VA","51","Virginia","051","Dickenson County",0
"2849","VA","51","Virginia","053","Dinwiddie County",0
"2850","VA","51","Virginia","057","Essex County",0
"2851","VA","51","Virginia","059","Fairfax County",0
"2852","VA","51","Virginia","061","Fauquier County",0
"2853","VA","51","Virginia","063","Floyd County",0
"2854","VA","51","Virginia","065","Fluvanna County",0
"2855","VA","51","Virginia","067","Franklin County",0
"2856","VA","51","Virginia","069","Frederick County",0
"2857","VA","51","Virginia","071","Giles County",0
"2858","VA","51","Virginia","073","Gloucester County",0
"2859","VA","51","Virginia","075","Goochland County",0
"2860","VA","51","Virginia","077","Grayson County",0
"2861","VA","51","Virginia","079","Greene County",0
"2862","VA","51","Virginia","081","Greensville County",0
"2863","VA","51","Virginia","083","Halifax County",0
"2864","VA","51","Virginia","085","Hanover County",0
"2865","VA","51","Virginia","087","Henrico County",0
"2866","VA","51","Virginia","089","Henry County",0
"2867","VA","51","Virginia","091","Highland County",0
"2868","VA","51","Virginia","093","Isle of Wight County",0
"2869","VA","51","Virginia","095","James City County",0
"2870","VA","51","Virginia","097","King and Queen County",0
"2871","VA","51","Virginia","099","King George County",0
"2872","VA","51","Virginia","101","King William County",0
"2873","VA","51","Virginia","103","Lancaster County",0
"2874","VA","51","Virginia","105","Lee County",0
"2875","VA","51","Virginia","107","Loudoun County",0
"2876","VA","51","Virginia","109","Louisa County",0
"2877","VA","51","Virginia","111","Lunenburg County",0
"2878","VA","51","Virginia","113","Madison County",0
"2879","VA","51","Virginia","115","Mathews County",0
"2880","VA","51","Virginia","117","Mecklenburg County",0
"2881","VA","51","Virginia","119","Middlesex County",0
"2882","VA","51","Virginia","121","Montgomery County",0
"2883","VA","51","Virginia","125","Nelson County",0
"2884","VA","51","Virginia","127","New Kent County",0
"2885","VA","51","Virginia","131","Northampton County",0
"2886","VA","51","Virginia","133","Northumberland County",0
"2887","VA","51","Virginia","135","Nottoway County",0
"2888","VA","51","Virginia","137","Orange County",0
"2889","VA","51","Virginia","139","Page County",0
"2890","VA","51","Virginia","141","Patrick County",0
"2891","VA","51","Virginia","143","Pittsylvania County",0
"2892","VA","51","Virginia","145","Powhatan County",0
"2893","VA","51","Virginia","147","Prince Edward County",0
"2894","VA","51","Virginia","149","Prince George County",0
"2895","VA","51","Virginia","153","Prince William County",0
"2896","VA","51","Virginia","155","Pulaski County",0
"2897","VA","51","Virginia","157","Rappahannock County",0
"2898","VA","51","Virginia","159","Richmond County",0
"2899","VA","51","Virginia","161","Roanoke County",0
"2900","VA","51","Virginia","163","Rockbridge County",0
"2901","VA","51","Virginia","165","Rockingham County",0
"2902","VA","51","Virginia","167","Russell County",0
"2903","VA","51","Virginia","169","Scott County",0
"2904","VA","51","Virginia","171","Shenandoah County",0
"2905","VA","51","Virginia","173","Smyth County",0
"2906","VA","51","Virginia","175","Southampton County",0
"2907","VA","51","Virginia","177","Spotsylvania County",0
"2908","VA","51","Virginia","179","Stafford County",0
"2909","VA","51","Virginia","181","Surry County",0
"2910","VA","51","Virginia","183","Sussex County",0
"2911","VA","51","Virginia","185","Tazewell County",0
"2912","VA","51","Virginia","187","Warren County",0
"2913","VA","51","Virginia","191","Washington County",0
"2914","VA","51","Virginia","193","Westmoreland County",0
"2915","VA","51","Virginia","195","Wise County",0
"2916","VA","51","Virginia","197","Wythe County",0
"2917","VA","51","Virginia","199","York County",0
"2918","VA","51","Virginia","510","Alexandria city",0
"2919","VA","51","Virginia","515","Bedford city",0
"2920","VA","51","Virginia","520","Bristol city",0
"2921","VA","51","Virginia","530","Buena Vista city",0
"2922","VA","51","Virginia","540","Charlottesville city",0
"2923","VA","51","Virginia","550","Chesapeake city",0
"2924","VA","51","Virginia","570","Colonial Heights city",0
"2925","VA","51","Virginia","580","Covington city",0
"2926","VA","51","Virginia","590","Danville city",0
"2927","VA","51","Virginia","595","Emporia city",0
"2928","VA","51","Virginia","600","Fairfax city",0
"2929","VA","51","Virginia","610","Falls Church city",0
"2930","VA","51","Virginia","620","Franklin city",0
"2931","VA","51","Virginia","630","Fredericksburg city",0
"2932","VA","51","Virginia","640","Galax city",0
"2933","VA","51","Virginia","650","Hampton city",0
"2934","VA","51","Virginia","660","Harrisonburg city",0
"2935","VA","51","Virginia","670","Hopewell city",0
"2936","VA","51","Virginia","678","Lexington city",0
"2937","VA","51","Virginia","680","Lynchburg city",0
"2938","VA","51","Virginia","683","Manassas city",0
"2939","VA","51","Virginia","685","Manassas Park city",0
"2940","VA","51","Virginia","690","Martinsville city",0
"2941","VA","51","Virginia","700","Newport News city",0
"2942","VA","51","Virginia","710","Norfolk city",0
"2943","VA","51","Virginia","720","Norton city",0
"2944","VA","51","Virginia","730","Petersburg city",0
"2945","VA","51","Virginia","735","Poquoson city",0
"2946","VA","51","Virginia","740","Portsmouth city",0
"2947","VA","51","Virginia","750","Radford city",0
"2948","VA","51","Virginia","760","Richmond city",0
"2949","VA","51","Virginia","770","Roanoke city",0
"2950","VA","51","Virginia","775","Salem city",0
"2951","VA","51","Virginia","790","Staunton city",0
"2952","VA","51","Virginia","800","Suffolk city",0
"2953","VA","51","Virginia","810","Virginia Beach city",0
"2954","VA","51","Virginia","820","Waynesboro city",0
"2955","VA","51","Virginia","830","Williamsburg city",0
"2956","VA","51","Virginia","840","Winchester city",0
"2957","WA","53","Washington","001","Adams County",0
"2958","WA","53","Washington","003","Asotin County",0
"2959","WA","53","Washington","005","Benton County",0
"2960","WA","53","Washington","007","Chelan County",0
"2961","WA","53","Washington","009","Clallam County",0
"2962","WA","53","Washington","011","Clark County",0
"2963","WA","53","Washington","013","Columbia County",0
"2964","WA","53","Washington","015","Cowlitz County",0
"2965","WA","53","Washington","017","Douglas County",0
"2966","WA","53","Washington","019","Ferry County",0
"2967","WA","53","Washington","021","Franklin County",0
"2968","WA","53","Washington","023","Garfield County",0
"2969","WA","53","Washington","025","Grant County",0
"2970","WA","53","Washington","027","Grays Harbor County",0
"2971","WA","53","Washington","029","Island County",0
"2972","WA","53","Washington","031","Jefferson County",0
"2973","WA","53","Washington","033","King County",0
"2974","WA","53","Washington","035","Kitsap County",0
"2975","WA","53","Washington","037","Kittitas County",0
"2976","WA","53","Washington","039","Klickitat County",0
"2977","WA","53","Washington","041","Lewis County",0
"2978","WA","53","Washington","043","Lincoln County",0
"2979","WA","53","Washington","045","Mason County",0
"2980","WA","53","Washington","047","Okanogan County",0
"2981","WA","53","Washington","049","Pacific County",0
"2982","WA","53","Washington","051","Pend Oreille County",0
"2983","WA","53","Washington","053","Pierce County",0
"2984","WA","53","Washington","055","San Juan County",0
"2985","WA","53","Washington","057","Skagit County",0
"2986","WA","53","Washington","059","Skamania County",0
"2987","WA","53","Washington","061","Snohomish County",0
"2988","WA","53","Washington","063","Spokane County",0
"2989","WA","53","Washington","065","Stevens County",0
"2990","WA","53","Washington","067","Thurston County",0
"2991","WA","53","Washington","069","Wahkiakum County",0
"2992","WA","53","Washington","071","Walla Walla County",0
"2993","WA","53","Washington","073","Whatcom County",0
"2994","WA","53","Washington","075","Whitman County",0
"2995","WA","53","Washington","077","Yakima County",0
"2996","WV","54","West Virginia","001","Barbour County",0
"2997","WV","54","West Virginia","003","Berkeley County",0
"2998","WV","54","West Virginia","005","Boone County",0
"2999","WV","54","West Virginia","007","Braxton County",0
"3000","WV","54","West Virginia","009","Brooke County",0
"3001","WV","54","West Virginia","011","Cabell County",0
"3002","WV","54","West Virginia","013","Calhoun County",0
"3003","WV","54","West Virginia","015","Clay County",0
"3004","WV","54","West Virginia","017","Doddridge County",0
"3005","WV","54","West Virginia","019","Fayette County",0
"3006","WV","54","West Virginia","021","Gilmer County",0
"3007","WV","54","West Virginia","023","Grant County",0
"3008","WV","54","West Virginia","025","Greenbrier County",0
"3009","WV","54","West Virginia","027","Hampshire County",0
"3010","WV","54","West Virginia","029","Hancock County",0
"3011","WV","54","West Virginia","031","Hardy County",0
"3012","WV","54","West Virginia","033","Harrison County",0
"3013","WV","54","West Virginia","035","Jackson County",0
"3014","WV","54","West Virginia","037","Jefferson County",0
"3015","WV","54","West Virginia","039","Kanawha County",0
"3016","WV","54","West Virginia","041","Lewis County",0
"3017","WV","54","West Virginia","043","Lincoln County",0
"3018","WV","54","West Virginia","045","Logan County",0
"3019","WV","54","West Virginia","047","McDowell County",0
"3020","WV","54","West Virginia","049","Marion County",0
"3021","WV","54","West Virginia","051","Marshall County",0
"3022","WV","54","West Virginia","053","Mason County",0
"3023","WV","54","West Virginia","055","Mercer County",0
"3024","WV","54","West Virginia","057","Mineral County",0
"3025","WV","54","West Virginia","059","Mingo County",0
"3026","WV","54","West Virginia","061","Monongalia County",0
"3027","WV","54","West Virginia","063","Monroe County",0
"3028","WV","54","West Virginia","065","Morgan County",0
"3029","WV","54","West Virginia","067","Nicholas County",0
"3030","WV","54","West Virginia","069","Ohio County",0
"3031","WV","54","West Virginia","071","Pendleton County",0
"3032","WV","54","West Virginia","073","Pleasants County",0
"3033","WV","54","West Virginia","075","Pocahontas County",0
"3034","WV","54","West Virginia","077","Preston County",0
"3035","WV","54","West Virginia","079","Putnam County",0
"3036","WV","54","West Virginia","081","Raleigh County",0
"3037","WV","54","West Virginia","083","Randolph County",0
"3038","WV","54","West Virginia","085","Ritchie County",0
"3039","WV","54","West Virginia","087","Roane County",0
"3040","WV","54","West Virginia","089","Summers County",0
"3041","WV","54","West Virginia","091","Taylor County",0
"3042","WV","54","West Virginia","093","Tucker County",0
"3043","WV","54","West Virginia","095","Tyler County",0
"3044","WV","54","West Virginia","097","Upshur County",0
"3045","WV","54","West Virginia","099","Wayne County",0
"3046","WV","54","West Virginia","101","Webster County",0
"3047","WV","54","West Virginia","103","Wetzel County",0
"3048","WV","54","West Virginia","105","Wirt County",0
"3049","WV","54","West Virginia","107","Wood County",0
"3050","WV","54","West Virginia","109","Wyoming County",0
"3051","WI","55","Wisconsin","001","Adams County",0
"3052","WI","55","Wisconsin","003","Ashland County",0
"3053","WI","55","Wisconsin","005","Barron County",0
"3054","WI","55","Wisconsin","007","Bayfield County",0
"3055","WI","55","Wisconsin","009","Brown County",0
"3056","WI","55","Wisconsin","011","Buffalo County",0
"3057","WI","55","Wisconsin","013","Burnett County",0
"3058","WI","55","Wisconsin","015","Calumet County",0
"3059","WI","55","Wisconsin","017","Chippewa County",0
"3060","WI","55","Wisconsin","019","Clark County",0
"3061","WI","55","Wisconsin","021","Columbia County",0
"3062","WI","55","Wisconsin","023","Crawford County",0
"3063","WI","55","Wisconsin","025","Dane County",0
"3064","WI","55","Wisconsin","027","Dodge County",0
"3065","WI","55","Wisconsin","029","Door County",0
"3066","WI","55","Wisconsin","031","Douglas County",0
"3067","WI","55","Wisconsin","033","Dunn County",0
"3068","WI","55","Wisconsin","035","Eau Claire County",0
"3069","WI","55","Wisconsin","037","Florence County",0
"3070","WI","55","Wisconsin","039","Fond du Lac County",0
"3071","WI","55","Wisconsin","041","Forest County",0
"3072","WI","55","Wisconsin","043","Grant County",0
"3073","WI","55","Wisconsin","045","Green County",0
"3074","WI","55","Wisconsin","047","Green Lake County",0
"3075","WI","55","Wisconsin","049","Iowa County",0
"3076","WI","55","Wisconsin","051","Iron County",0
"3077","WI","55","Wisconsin","053","Jackson County",0
"3078","WI","55","Wisconsin","055","Jefferson County",0
"3079","WI","55","Wisconsin","057","Juneau County",0
"3080","WI","55","Wisconsin","059","Kenosha County",0
"3081","WI","55","Wisconsin","061","Kewaunee County",0
"3082","WI","55","Wisconsin","063","La Crosse County",0
"3083","WI","55","Wisconsin","065","Lafayette County",0
"3084","WI","55","Wisconsin","067","Langlade County",0
"3085","WI","55","Wisconsin","069","Lincoln County",0
"3086","WI","55","Wisconsin","071","Manitowoc County",0
"3087","WI","55","Wisconsin","073","Marathon County",0
"3088","WI","55","Wisconsin","075","Marinette County",0
"3089","WI","55","Wisconsin","077","Marquette County",0
"3090","WI","55","Wisconsin","078","Menominee County",0
"3091","WI","55","Wisconsin","079","Milwaukee County",0
"3092","WI","55","Wisconsin","081","Monroe County",0
"3093","WI","55","Wisconsin","083","Oconto County",0
"3094","WI","55","Wisconsin","085","Oneida County",0
"3095","WI","55","Wisconsin","087","Outagamie County",0
"3096","WI","55","Wisconsin","089","Ozaukee County",0
"3097","WI","55","Wisconsin","091","Pepin County",0
"3098","WI","55","Wisconsin","093","Pierce County",0
"3099","WI","55","Wisconsin","095","Polk County",0
"3100","WI","55","Wisconsin","097","Portage County",0
"3101","WI","55","Wisconsin","099","Price County",0
"3102","WI","55","Wisconsin","101","Racine County",0
"3103","WI","55","Wisconsin","103","Richland County",0
"3104","WI","55","Wisconsin","105","Rock County",0
"3105","WI","55","Wisconsin","107","Rusk County",0
"3106","WI","55","Wisconsin","109","St. Croix County",0
"3107","WI","55","Wisconsin","111","Sauk County",0
"3108","WI","55","Wisconsin","113","Sawyer County",0
"3109","WI","55","Wisconsin","115","Shawano County",0
"3110","WI","55","Wisconsin","117","Sheboygan County",0
"3111","WI","55","Wisconsin","119","Taylor County",0
"3112","WI","55","Wisconsin","121","Trempealeau County",0
"3113","WI","55","Wisconsin","123","Vernon County",0
"3114","WI","55","Wisconsin","125","Vilas County",0
"3115","WI","55","Wisconsin","127","Walworth County",0
"3116","WI","55","Wisconsin","129","Washburn County",0
"3117","WI","55","Wisconsin","131","Washington County",0
"3118","WI","55","Wisconsin","133","Waukesha County",0
"3119","WI","55","Wisconsin","135","Waupaca County",0
"3120","WI","55","Wisconsin","137","Waushara County",0
"3121","WI","55","Wisconsin","139","Winnebago County",0
"3122","WI","55","Wisconsin","141","Wood County",0
"3123","WY","56","Wyoming","001","Albany County",0
"3124","WY","56","Wyoming","003","Big Horn County",0
"3125","WY","56","Wyoming","005","Campbell County",0
"3126","WY","56","Wyoming","007","Carbon County",0
"3127","WY","56","Wyoming","009","Converse County",0
"3128","WY","56","Wyoming","011","Crook County",0
"3129","WY","56","Wyoming","013","Fremont County",0
"3130","WY","56","Wyoming","015","Goshen County",0
"3131","WY","56","Wyoming","017","Hot Springs County",0
"3132","WY","56","Wyoming","019","Johnson County",0
"3133","WY","56","Wyoming","021","Laramie County",0
"3134","WY","56","Wyoming","023","Lincoln County",0
"3135","WY","56","Wyoming","025","Natrona County",0
"3136","WY","56","Wyoming","027","Niobrara County",0
"3137","WY","56","Wyoming","029","Park County",0
"3138","WY","56","Wyoming","031","Platte County",0
"3139","WY","56","Wyoming","033","Sheridan County",0
"3140","WY","56","Wyoming","035","Sublette County",0
"3141","WY","56","Wyoming","037","Sweetwater County",0
"3142","WY","56","Wyoming","039","Teton County",0
"3143","WY","56","Wyoming","041","Uinta County",0
"3144","WY","56","Wyoming","043","Washakie County",0
"3145","WY","56","Wyoming","045","Weston County",0
"3146","AS","60","American Samoa","010","Eastern District",0
"3147","AS","60","American Samoa","020","Manu'a District",0
"3148","AS","60","American Samoa","030","Rose Island",0
"3149","AS","60","American Samoa","040","Swains Island",0
"3150","AS","60","American Samoa","050","Western District",0
"3151","GU","66","Guam","010","Guam",0
"3152","MP","69","Northern Mariana Islands","085","Northern Islands Municipality",0
"3153","MP","69","Northern Mariana Islands","100","Rota Municipality",0
"3154","MP","69","Northern Mariana Islands","110","Saipan Municipality",0
"3155","MP","69","Northern Mariana Islands","120","Tinian Municipality",0
"3156","PR","72","Puerto Rico","001","Adjuntas Municipio",0
"3157","PR","72","Puerto Rico","003","Aguada Municipio",0
"3158","PR","72","Puerto Rico","005","Aguadilla Municipio",0
"3159","PR","72","Puerto Rico","007","Aguas Buenas Municipio",0
"3160","PR","72","Puerto Rico","009","Aibonito Municipio",0
"3161","PR","72","Puerto Rico","011","Anasco Municipio",0
"3162","PR","72","Puerto Rico","013","Arecibo Municipio",0
"3163","PR","72","Puerto Rico","015","Arroyo Municipio",0
"3164","PR","72","Puerto Rico","017","Barceloneta Municipio",0
"3165","PR","72","Puerto Rico","019","Barranquitas Municipio",0
"3166","PR","72","Puerto Rico","021","Bayamon Municipio",0
"3167","PR","72","Puerto Rico","023","Cabo Rojo Municipio",0
"3168","PR","72","Puerto Rico","025","Caguas Municipio",0
"3169","PR","72","Puerto Rico","027","Camuy Municipio",0
"3170","PR","72","Puerto Rico","029","Canovanas Municipio",0
"3171","PR","72","Puerto Rico","031","Carolina Municipio",0
"3172","PR","72","Puerto Rico","033","Catano Municipio",0
"3173","PR","72","Puerto Rico","035","Cayey Municipio",0
"3174","PR","72","Puerto Rico","037","Ceiba Municipio",0
"3175","PR","72","Puerto Rico","039","Ciales Municipio",0
"3176","PR","72","Puerto Rico","041","Cidra Municipio",0
"3177","PR","72","Puerto Rico","043","Coamo Municipio",0
"3178","PR","72","Puerto Rico","045","Comerio Municipio",0
"3179","PR","72","Puerto Rico","047","Corozal Municipio",0
"3180","PR","72","Puerto Rico","049","Culebra Municipio",0
"3181","PR","72","Puerto Rico","051","Dorado Municipio",0
"3182","PR","72","Puerto Rico","053","Fajardo Municipio",0
"3183","PR","72","Puerto Rico","054","Florida Municipio",0
"3184","PR","72","Puerto Rico","055","Guanica Municipio",0
"3185","PR","72","Puerto Rico","057","Guayama Municipio",0
"3186","PR","72","Puerto Rico","059","Guayanilla Municipio",0
"3187","PR","72","Puerto Rico","061","Guaynabo Municipio",0
"3188","PR","72","Puerto Rico","063","Gurabo Municipio",0
"3189","PR","72","Puerto Rico","065","Hatillo Municipio",0
"3190","PR","72","Puerto Rico","067","Hormigueros Municipio",0
"3191","PR","72","Puerto Rico","069","Humacao Municipio",0
"3192","PR","72","Puerto Rico","071","Isabela Municipio",0
"3193","PR","72","Puerto Rico","073","Jayuya Municipio",0
"3194","PR","72","Puerto Rico","075","Juana Diaz Municipio",0
"3195","PR","72","Puerto Rico","077","Juncos Municipio",0
"3196","PR","72","Puerto Rico","079","Lajas Municipio",0
"3197","PR","72","Puerto Rico","081","Lares Municipio",0
"3198","PR","72","Puerto Rico","083","Las Marias Municipio",0
"3199","PR","72","Puerto Rico","085","Las Piedras Municipio",0
"3200","PR","72","Puerto Rico","087","Loiza Municipio",0
"3201","PR","72","Puerto Rico","089","Luquillo Municipio",0
"3202","PR","72","Puerto Rico","091","Manati Municipio",0
"3203","PR","72","Puerto Rico","093","Maricao Municipio",0
"3204","PR","72","Puerto Rico","095","Maunabo Municipio",0
"3205","PR","72","Puerto Rico","097","Mayaguez Municipio",0
"3206","PR","72","Puerto Rico","099","Moca Municipio",0
"3207","PR","72","Puerto Rico","101","Morovis Municipio",0
"3208","PR","72","Puerto Rico","103","Naguabo Municipio",0
"3209","PR","72","Puerto Rico","105","Naranjito Municipio",0
"3210","PR","72","Puerto Rico","107","Orocovis Municipio",0
"3211","PR","72","Puerto Rico","109","Patillas Municipio",0
"3212","PR","72","Puerto Rico","111","Penuelas Municipio",0
"3213","PR","72","Puerto Rico","113","Ponce Municipio",0
"3214","PR","72","Puerto Rico","115","Quebradillas Municipio",0
"3215","PR","72","Puerto Rico","117","Rincon Municipio",0
"3216","PR","72","Puerto Rico","119","Rio Grande Municipio",0
"3217","PR","72","Puerto Rico","121","Sabana Grande Municipio",0
"3218","PR","72","Puerto Rico","123","Salinas Municipio",0
"3219","PR","72","Puerto Rico","125","San German Municipio",0
"3220","PR","72","Puerto Rico","127","San Juan Municipio",0
"3221","PR","72","Puerto Rico","129","San Lorenzo Municipio",0
"3222","PR","72","Puerto Rico","131","San Sebastian Municipio",0
"3223","PR","72","Puerto Rico","133","Santa Isabel Municipio",0
"3224","PR","72","Puerto Rico","135","Toa Alta Municipio",0
"3225","PR","72","Puerto Rico","137","Toa Baja Municipio",0
"3226","PR","72","Puerto Rico","139","Trujillo Alto Municipio",0
"3227","PR","72","Puerto Rico","141","Utuado Municipio",0
"3228","PR","72","Puerto Rico","143","Vega Alta Municipio",0
"3229","PR","72","Puerto Rico","145","Vega Baja Municipio",0
"3230","PR","72","Puerto Rico","147","Vieques Municipio",0
"3231","PR","72","Puerto Rico","149","Villalba Municipio",0
"3232","PR","72","Puerto Rico","151","Yabucoa Municipio",0
"3233","PR","72","Puerto Rico","153","Yauco Municipio",0
"3234","UM","74","U.S. Minor Outlying Islands","300","Midway Islands",0
"3235","VI","78","U.S. Virgin Islands","010","St. Croix Island",0
"3236","VI","78","U.S. Virgin Islands","020","St. John Island",0
"3237","VI","78","U.S. Virgin Islands","030","St. Thomas Island",0
