,state,state_code,state_name,county_code,county,Visited,date
1401,MN,27,Minnesota,171,Wright County,0,
1402,MN,27,Minnesota,173,Yellow Medicine County,0,
1403,MS,28,Mississippi,1,Adams County,0,
1404,MS,28,Mississippi,3,Alcorn County,0,
1405,MS,28,Mississippi,5,Amite County,0,
1406,MS,28,Mississippi,7,Attala County,0,
1407,MS,28,Mississippi,9,Benton County,0,
1408,MS,28,Mississippi,11,Bolivar County,0,
1409,MS,28,Mississippi,13,Calhoun County,0,
1410,MS,28,Mississippi,15,Carroll County,0,
1411,MS,28,Mississippi,17,Chickasaw County,0,
1412,MS,28,Mississippi,19,Choctaw County,0,
1413,MS,28,Mississippi,21,Claiborne County,0,
1414,MS,28,Mississippi,23,Clarke County,0,
1415,MS,28,Mississippi,25,Clay County,0,
1416,MS,28,Mississippi,27,Coahoma County,0,
1417,MS,28,Mississippi,29,Copiah County,0,
1418,MS,28,Mississippi,31,Covington County,0,
1419,MS,28,Mississippi,33,DeSoto County,0,
1420,MS,28,Mississippi,35,Forrest County,0,
1421,MS,28,Mississippi,37,Franklin County,0,
1422,MS,28,Mississippi,39,George County,0,
1423,MS,28,Mississippi,41,Greene County,0,
1424,MS,28,Mississippi,43,Grenada County,0,
1425,MS,28,Mississippi,45,Hancock County,0,
1426,MS,28,Mississippi,47,Harrison County,0,
1427,MS,28,Mississippi,49,Hinds County,0,
1428,MS,28,Mississippi,51,Holmes County,0,
1429,MS,28,Mississippi,53,Humphreys County,0,
1430,MS,28,Mississippi,55,Issaquena County,0,
1431,MS,28,Mississippi,57,Itawamba County,0,
1432,MS,28,Mississippi,59,Jackson County,0,
1433,MS,28,Mississippi,61,Jasper County,0,
1434,MS,28,Mississippi,63,Jefferson County,0,
1435,MS,28,Mississippi,65,Jefferson Davis County,0,
1436,MS,28,Mississippi,67,Jones County,0,
1437,MS,28,Mississippi,69,Kemper County,0,
1438,MS,28,Mississippi,71,Lafayette County,0,
1439,MS,28,Mississippi,73,Lamar County,0,
1440,MS,28,Mississippi,75,Lauderdale County,0,
1441,MS,28,Mississippi,77,Lawrence County,0,
1442,MS,28,Mississippi,79,Leake County,0,
1443,MS,28,Mississippi,81,Lee County,0,
1444,MS,28,Mississippi,83,Leflore County,0,
1445,MS,28,Mississippi,85,Lincoln County,0,
1446,MS,28,Mississippi,87,Lowndes County,0,
1447,MS,28,Mississippi,89,Madison County,0,
1448,MS,28,Mississippi,91,Marion County,0,
1449,MS,28,Mississippi,93,Marshall County,0,
1450,MS,28,Mississippi,95,Monroe County,0,
1451,MS,28,Mississippi,97,Montgomery County,0,
1452,MS,28,Mississippi,99,Neshoba County,0,
1453,MS,28,Mississippi,101,Newton County,0,
1454,MS,28,Mississippi,103,Noxubee County,0,
1455,MS,28,Mississippi,105,Oktibbeha County,0,
1456,MS,28,Mississippi,107,Panola County,0,
1457,MS,28,Mississippi,109,Pearl River County,0,
1458,MS,28,Mississippi,111,Perry County,0,
1459,MS,28,Mississippi,113,Pike County,0,
1460,MS,28,Mississippi,115,Pontotoc County,0,
1461,MS,28,Mississippi,117,Prentiss County,0,
1462,MS,28,Mississippi,119,Quitman County,0,
1463,MS,28,Mississippi,121,Rankin County,0,
1464,MS,28,Mississippi,123,Scott County,0,
1465,MS,28,Mississippi,125,Sharkey County,0,
1466,MS,28,Mississippi,127,Simpson County,0,
1467,MS,28,Mississippi,129,Smith County,0,
1468,MS,28,Mississippi,131,Stone County,0,
1469,MS,28,Mississippi,133,Sunflower County,0,
1470,MS,28,Mississippi,135,Tallahatchie County,0,
1471,MS,28,Mississippi,137,Tate County,0,
1472,MS,28,Mississippi,139,Tippah County,0,
1473,MS,28,Mississippi,141,Tishomingo County,0,
1474,MS,28,Mississippi,143,Tunica County,0,
1475,MS,28,Mississippi,145,Union County,0,
1476,MS,28,Mississippi,147,Walthall County,0,
1477,MS,28,Mississippi,149,Warren County,0,
1478,MS,28,Mississippi,151,Washington County,0,
1479,MS,28,Mississippi,153,Wayne County,0,
1480,MS,28,Mississippi,155,Webster County,0,
1481,MS,28,Mississippi,157,Wilkinson County,0,
1482,MS,28,Mississippi,159,Winston County,0,
1483,MS,28,Mississippi,161,Yalobusha County,0,
1484,MS,28,Mississippi,163,Yazoo County,0,
1485,MO,29,Missouri,1,Adair County,0,
1486,MO,29,Missouri,3,Andrew County,0,
1487,MO,29,Missouri,5,Atchison County,0,
1488,MO,29,Missouri,7,Audrain County,0,
1489,MO,29,Missouri,9,Barry County,0,
1490,MO,29,Missouri,11,Barton County,0,
1491,MO,29,Missouri,13,Bates County,0,
1492,MO,29,Missouri,15,Benton County,0,
1493,MO,29,Missouri,17,Bollinger County,0,
1494,MO,29,Missouri,19,Boone County,0,
1495,MO,29,Missouri,21,Buchanan County,0,
1496,MO,29,Missouri,23,Butler County,0,
1497,MO,29,Missouri,25,Caldwell County,0,
1498,MO,29,Missouri,27,Callaway County,0,
1499,MO,29,Missouri,29,Camden County,0,
1500,MO,29,Missouri,31,Cape Girardeau County,0,
1501,MO,29,Missouri,33,Carroll County,0,
1502,MO,29,Missouri,35,Carter County,0,
1503,MO,29,Missouri,37,Cass County,0,
1504,MO,29,Missouri,39,Cedar County,0,
1505,MO,29,Missouri,41,Chariton County,0,
1506,MO,29,Missouri,43,Christian County,0,
1507,MO,29,Missouri,45,Clark County,0,
1508,MO,29,Missouri,47,Clay County,0,
1509,MO,29,Missouri,49,Clinton County,0,
1510,MO,29,Missouri,51,Cole County,0,
1511,MO,29,Missouri,53,Cooper County,0,
1512,MO,29,Missouri,55,Crawford County,0,
1513,MO,29,Missouri,57,Dade County,0,
1514,MO,29,Missouri,59,Dallas County,0,
1515,MO,29,Missouri,61,Daviess County,0,
1516,MO,29,Missouri,63,DeKalb County,0,
1517,MO,29,Missouri,65,Dent County,0,
1518,MO,29,Missouri,67,Douglas County,0,
1519,MO,29,Missouri,69,Dunklin County,0,
1520,MO,29,Missouri,71,Franklin County,0,
1521,MO,29,Missouri,73,Gasconade County,0,
1522,MO,29,Missouri,75,Gentry County,0,
1523,MO,29,Missouri,77,Greene County,0,
1524,MO,29,Missouri,79,Grundy County,0,
1525,MO,29,Missouri,81,Harrison County,0,
1526,MO,29,Missouri,83,Henry County,0,
1527,MO,29,Missouri,85,Hickory County,0,
1528,MO,29,Missouri,87,Holt County,0,
1529,MO,29,Missouri,89,Howard County,0,
1530,MO,29,Missouri,91,Howell County,0,
1531,MO,29,Missouri,93,Iron County,0,
1532,MO,29,Missouri,95,Jackson County,0,
1533,MO,29,Missouri,97,Jasper County,0,
1534,MO,29,Missouri,99,Jefferson County,0,
1535,MO,29,Missouri,101,Johnson County,0,
1536,MO,29,Missouri,103,Knox County,0,
1537,MO,29,Missouri,105,Laclede County,0,
1538,MO,29,Missouri,107,Lafayette County,0,
1539,MO,29,Missouri,109,Lawrence County,0,
1540,MO,29,Missouri,111,Lewis County,0,
1541,MO,29,Missouri,113,Lincoln County,0,
1542,MO,29,Missouri,115,Linn County,0,
1543,MO,29,Missouri,117,Livingston County,0,
1544,MO,29,Missouri,119,McDonald County,0,
1545,MO,29,Missouri,121,Macon County,0,
1546,MO,29,Missouri,123,Madison County,0,
1547,MO,29,Missouri,125,Maries County,0,
1548,MO,29,Missouri,127,Marion County,0,
1549,MO,29,Missouri,129,Mercer County,0,
1550,MO,29,Missouri,131,Miller County,0,
1551,MO,29,Missouri,133,Mississippi County,0,
1552,MO,29,Missouri,135,Moniteau County,0,
1553,MO,29,Missouri,137,Monroe County,0,
1554,MO,29,Missouri,139,Montgomery County,0,
1555,MO,29,Missouri,141,Morgan County,0,
1556,MO,29,Missouri,143,New Madrid County,0,
1557,MO,29,Missouri,145,Newton County,0,
1558,MO,29,Missouri,147,Nodaway County,0,
1559,MO,29,Missouri,149,Oregon County,0,
1560,MO,29,Missouri,151,Osage County,0,
1561,MO,29,Missouri,153,Ozark County,0,
1562,MO,29,Missouri,155,Pemiscot County,0,
1563,MO,29,Missouri,157,Perry County,0,
1564,MO,29,Missouri,159,Pettis County,0,
1565,MO,29,Missouri,161,Phelps County,0,
1566,MO,29,Missouri,163,Pike County,0,
1567,MO,29,Missouri,165,Platte County,0,
1568,MO,29,Missouri,167,Polk County,0,
1569,MO,29,Missouri,169,Pulaski County,0,
1570,MO,29,Missouri,171,Putnam County,0,
1571,MO,29,Missouri,173,Ralls County,0,
1572,MO,29,Missouri,175,Randolph County,0,
1573,MO,29,Missouri,177,Ray County,0,
1574,MO,29,Missouri,179,Reynolds County,0,
1575,MO,29,Missouri,181,Ripley County,0,
1576,MO,29,Missouri,183,St. Charles County,0,
1577,MO,29,Missouri,185,St. Clair County,0,
1578,MO,29,Missouri,186,Ste. Genevieve County,0,
1579,MO,29,Missouri,187,St. Francois County,0,
1580,MO,29,Missouri,189,St. Louis County,0,
1581,MO,29,Missouri,195,Saline County,0,
1582,MO,29,Missouri,197,Schuyler County,0,
1583,MO,29,Missouri,199,Scotland County,0,
1584,MO,29,Missouri,201,Scott County,0,
1585,MO,29,Missouri,203,Shannon County,0,
1586,MO,29,Missouri,205,Shelby County,0,
1587,MO,29,Missouri,207,Stoddard County,0,
1588,MO,29,Missouri,209,Stone County,0,
1589,MO,29,Missouri,211,Sullivan County,0,
1590,MO,29,Missouri,213,Taney County,0,
1591,MO,29,Missouri,215,Texas County,0,
1592,MO,29,Missouri,217,Vernon County,0,
1593,MO,29,Missouri,219,Warren County,0,
1594,MO,29,Missouri,221,Washington County,0,
1595,MO,29,Missouri,223,Wayne County,0,
1596,MO,29,Missouri,225,Webster County,0,
1597,MO,29,Missouri,227,Worth County,0,
1598,MO,29,Missouri,229,Wright County,0,
1599,MO,29,Missouri,510,St. Louis city,0,
1600,MT,30,Montana,1,Beaverhead County,0,
1601,MT,30,Montana,3,Big Horn County,0,
1602,MT,30,Montana,5,Blaine County,0,
1603,MT,30,Montana,7,Broadwater County,0,
1604,MT,30,Montana,9,Carbon County,0,
1605,MT,30,Montana,11,Carter County,0,
1606,MT,30,Montana,13,Cascade County,0,
1607,MT,30,Montana,15,Chouteau County,0,
1608,MT,30,Montana,17,Custer County,0,
1609,MT,30,Montana,19,Daniels County,0,
1610,MT,30,Montana,21,Dawson County,0,
1611,MT,30,Montana,23,Deer Lodge County,0,
1612,MT,30,Montana,25,Fallon County,0,
1613,MT,30,Montana,27,Fergus County,0,
1614,MT,30,Montana,29,Flathead County,0,
1615,MT,30,Montana,31,Gallatin County,0,
1616,MT,30,Montana,33,Garfield County,0,
1617,MT,30,Montana,35,Glacier County,0,
1618,MT,30,Montana,37,Golden Valley County,0,
1619,MT,30,Montana,39,Granite County,0,
1620,MT,30,Montana,41,Hill County,0,
1621,MT,30,Montana,43,Jefferson County,0,
1622,MT,30,Montana,45,Judith Basin County,0,
1623,MT,30,Montana,47,Lake County,0,
1624,MT,30,Montana,49,Lewis and Clark County,0,
1625,MT,30,Montana,51,Liberty County,0,
1626,MT,30,Montana,53,Lincoln County,0,
1627,MT,30,Montana,55,McCone County,0,
1628,MT,30,Montana,57,Madison County,0,
1629,MT,30,Montana,59,Meagher County,0,
1630,MT,30,Montana,61,Mineral County,0,
1631,MT,30,Montana,63,Missoula County,0,
1632,MT,30,Montana,65,Musselshell County,0,
1633,MT,30,Montana,67,Park County,0,
1634,MT,30,Montana,69,Petroleum County,0,
1635,MT,30,Montana,71,Phillips County,0,
1636,MT,30,Montana,73,Pondera County,0,
1637,MT,30,Montana,75,Powder River County,0,
1638,MT,30,Montana,77,Powell County,0,
1639,MT,30,Montana,79,Prairie County,0,
1640,MT,30,Montana,81,Ravalli County,0,
1641,MT,30,Montana,83,Richland County,0,
1642,MT,30,Montana,85,Roosevelt County,0,
1643,MT,30,Montana,87,Rosebud County,0,
1644,MT,30,Montana,89,Sanders County,0,
1645,MT,30,Montana,91,Sheridan County,0,
1646,MT,30,Montana,93,Silver Bow County,0,
1647,MT,30,Montana,95,Stillwater County,0,
1648,MT,30,Montana,97,Sweet Grass County,0,
1649,MT,30,Montana,99,Teton County,0,
1650,MT,30,Montana,101,Toole County,0,
1651,MT,30,Montana,103,Treasure County,0,
1652,MT,30,Montana,105,Valley County,0,
1653,MT,30,Montana,107,Wheatland County,0,
1654,MT,30,Montana,109,Wibaux County,0,
1655,MT,30,Montana,111,Yellowstone County,0,
1656,NE,31,Nebraska,1,Adams County,0,
1657,NE,31,Nebraska,3,Antelope County,0,
1658,NE,31,Nebraska,5,Arthur County,0,
1659,NE,31,Nebraska,7,Banner County,0,
1660,NE,31,Nebraska,9,Blaine County,0,
1661,NE,31,Nebraska,11,Boone County,0,
1662,NE,31,Nebraska,13,Box Butte County,0,
1663,NE,31,Nebraska,15,Boyd County,0,
1664,NE,31,Nebraska,17,Brown County,0,
1665,NE,31,Nebraska,19,Buffalo County,0,
1666,NE,31,Nebraska,21,Burt County,0,
1667,NE,31,Nebraska,23,Butler County,0,
1773,NH,33,New Hampshire,15,Rockingham County,1,
1669,NE,31,Nebraska,27,Cedar County,0,
1670,NE,31,Nebraska,29,Chase County,0,
1671,NE,31,Nebraska,31,Cherry County,0,
1672,NE,31,Nebraska,33,Cheyenne County,0,
1673,NE,31,Nebraska,35,Clay County,0,
1674,NE,31,Nebraska,37,Colfax County,0,
1675,NE,31,Nebraska,39,Cuming County,0,
1676,NE,31,Nebraska,41,Custer County,0,
1677,NE,31,Nebraska,43,Dakota County,0,
1678,NE,31,Nebraska,45,Dawes County,0,
1679,NE,31,Nebraska,47,Dawson County,0,
1680,NE,31,Nebraska,49,Deuel County,0,
1681,NE,31,Nebraska,51,Dixon County,0,
1682,NE,31,Nebraska,53,Dodge County,0,
1783,NJ,34,New Jersey,15,Gloucester County,1,
1684,NE,31,Nebraska,57,Dundy County,0,
1685,NE,31,Nebraska,59,Fillmore County,0,
1686,NE,31,Nebraska,61,Franklin County,0,
1687,NE,31,Nebraska,63,Frontier County,0,
1688,NE,31,Nebraska,65,Furnas County,0,
1689,NE,31,Nebraska,67,Gage County,0,
1690,NE,31,Nebraska,69,Garden County,0,
1691,NE,31,Nebraska,71,Garfield County,0,
1692,NE,31,Nebraska,73,Gosper County,0,
1693,NE,31,Nebraska,75,Grant County,0,
1694,NE,31,Nebraska,77,Greeley County,0,
1695,NE,31,Nebraska,79,Hall County,0,
1696,NE,31,Nebraska,81,Hamilton County,0,
1697,NE,31,Nebraska,83,Harlan County,0,
1698,NE,31,Nebraska,85,Hayes County,0,
1699,NE,31,Nebraska,87,Hitchcock County,0,
1700,NE,31,Nebraska,89,Holt County,0,
1701,NE,31,Nebraska,91,Hooker County,0,
1702,NE,31,Nebraska,93,Howard County,0,
1703,NE,31,Nebraska,95,Jefferson County,0,
1704,NE,31,Nebraska,97,Johnson County,0,
1705,NE,31,Nebraska,99,Kearney County,0,
1706,NE,31,Nebraska,101,Keith County,0,
1707,NE,31,Nebraska,103,Keya Paha County,0,
1708,NE,31,Nebraska,105,Kimball County,0,
1709,NE,31,Nebraska,107,Knox County,0,
1710,NE,31,Nebraska,109,Lancaster County,0,
1711,NE,31,Nebraska,111,Lincoln County,0,
1712,NE,31,Nebraska,113,Logan County,0,
1713,NE,31,Nebraska,115,Loup County,0,
1714,NE,31,Nebraska,117,McPherson County,0,
1715,NE,31,Nebraska,119,Madison County,0,
1716,NE,31,Nebraska,121,Merrick County,0,
1717,NE,31,Nebraska,123,Morrill County,0,
1718,NE,31,Nebraska,125,Nance County,0,
2325,SC,45,South Carolina,15,Berkeley County,1,
1720,NE,31,Nebraska,129,Nuckolls County,0,
2816,VT,50,Vermont,15,Lamoille County,1,
1722,NE,31,Nebraska,133,Pawnee County,0,
1723,NE,31,Nebraska,135,Perkins County,0,
1724,NE,31,Nebraska,137,Phelps County,0,
1725,NE,31,Nebraska,139,Pierce County,0,
1726,NE,31,Nebraska,141,Platte County,0,
1727,NE,31,Nebraska,143,Polk County,0,
1728,NE,31,Nebraska,145,Red Willow County,0,
1729,NE,31,Nebraska,147,Richardson County,0,
1730,NE,31,Nebraska,149,Rock County,0,
1731,NE,31,Nebraska,151,Saline County,0,
2830,VA,51,Virginia,15,Augusta County,1,
1733,NE,31,Nebraska,155,Saunders County,0,
1734,NE,31,Nebraska,157,Scotts Bluff County,0,
1735,NE,31,Nebraska,159,Seward County,0,
1736,NE,31,Nebraska,161,Sheridan County,0,
1737,NE,31,Nebraska,163,Sherman County,0,
1738,NE,31,Nebraska,165,Sioux County,0,
1739,NE,31,Nebraska,167,Stanton County,0,
1740,NE,31,Nebraska,169,Thayer County,0,
1741,NE,31,Nebraska,171,Thomas County,0,
1742,NE,31,Nebraska,173,Thurston County,0,
1743,NE,31,Nebraska,175,Valley County,0,
1744,NE,31,Nebraska,177,Washington County,0,
1745,NE,31,Nebraska,179,Wayne County,0,
1746,NE,31,Nebraska,181,Webster County,0,
1747,NE,31,Nebraska,183,Wheeler County,0,
1748,NE,31,Nebraska,185,York County,0,
1749,NV,32,Nevada,1,Churchill County,0,
1187,ME,23,Maine,17,Oxford County,1,
1751,NV,32,Nevada,5,Douglas County,0,
1752,NV,32,Nevada,7,Elko County,0,
1753,NV,32,Nevada,9,Esmeralda County,0,
1754,NV,32,Nevada,11,Eureka County,0,
1755,NV,32,Nevada,13,Humboldt County,0,
1756,NV,32,Nevada,15,Lander County,0,
1757,NV,32,Nevada,17,Lincoln County,0,
1758,NV,32,Nevada,19,Lyon County,0,
1759,NV,32,Nevada,21,Mineral County,0,
1760,NV,32,Nevada,23,Nye County,0,
1761,NV,32,Nevada,27,Pershing County,0,
1762,NV,32,Nevada,29,Storey County,0,
1763,NV,32,Nevada,31,Washoe County,0,
1764,NV,32,Nevada,33,White Pine County,0,
1765,NV,32,Nevada,510,Carson City,0,
1227,MA,25,Massachusetts,17,Middlesex County,1,
1241,MI,26,Michigan,17,Bay County,1,
1774,NH,33,New Hampshire,17,Strafford County,1,
1784,NJ,34,New Jersey,17,Hudson County,1,
2218,OR,41,Oregon,17,Deschutes County,1,
2254,PA,42,Pennsylvania,17,Bucks County,1,
2326,SC,45,South Carolina,17,Calhoun County,1,
2817,VT,50,Vermont,17,Orange County,1,
1242,MI,26,Michigan,19,Benzie County,1,
1775,NH,33,New Hampshire,19,Sullivan County,1,
1776,NJ,34,New Jersey,1,Atlantic County,0,
1785,NJ,34,New Jersey,19,Hunterdon County,1,
1839,NY,36,New York,19,Clinton County,1,
2255,PA,42,Pennsylvania,19,Butler County,1,
1780,NJ,34,New Jersey,9,Cape May County,0,
1781,NJ,34,New Jersey,11,Cumberland County,0,
2327,SC,45,South Carolina,19,Charleston County,1,
2440,TN,47,Tennessee,19,Carter County,1,
2818,VT,50,Vermont,19,Orleans County,1,
2832,VA,51,Virginia,19,Bedford County,1,
3005,WV,54,West Virginia,19,Fayette County,1,
332,FL,12,Florida,21,Collier County,1,
1204,MD,24,Maryland,21,Frederick County,1,
1229,MA,25,Massachusetts,21,Norfolk County,1,
1790,NJ,34,New Jersey,29,Ocean County,0,
1786,NJ,34,New Jersey,21,Mercer County,1,
1840,NY,36,New York,21,Columbia County,1,
1902,NC,37,North Carolina,21,Buncombe County,1,
2328,SC,45,South Carolina,21,Cherokee County,1,
2819,VT,50,Vermont,21,Rutland County,1,
2833,VA,51,Virginia,21,Bland County,1,
1797,NM,35,New Mexico,1,Bernalillo County,0,
1798,NM,35,New Mexico,3,Catron County,0,
1799,NM,35,New Mexico,5,Chaves County,0,
1800,NM,35,New Mexico,6,Cibola County,0,
1801,NM,35,New Mexico,7,Colfax County,0,
1802,NM,35,New Mexico,9,Curry County,0,
1803,NM,35,New Mexico,11,De Baca County,0,
1804,NM,35,New Mexico,13,Dona Ana County,0,
1805,NM,35,New Mexico,15,Eddy County,0,
1806,NM,35,New Mexico,17,Grant County,0,
1807,NM,35,New Mexico,19,Guadalupe County,0,
1808,NM,35,New Mexico,21,Harding County,0,
1809,NM,35,New Mexico,23,Hidalgo County,0,
1810,NM,35,New Mexico,25,Lea County,0,
1811,NM,35,New Mexico,27,Lincoln County,0,
1812,NM,35,New Mexico,28,Los Alamos County,0,
1813,NM,35,New Mexico,29,Luna County,0,
1814,NM,35,New Mexico,31,McKinley County,0,
1815,NM,35,New Mexico,33,Mora County,0,
1816,NM,35,New Mexico,35,Otero County,0,
1817,NM,35,New Mexico,37,Quay County,0,
1818,NM,35,New Mexico,39,Rio Arriba County,0,
1819,NM,35,New Mexico,41,Roosevelt County,0,
1820,NM,35,New Mexico,43,Sandoval County,0,
1821,NM,35,New Mexico,45,San Juan County,0,
1822,NM,35,New Mexico,47,San Miguel County,0,
1823,NM,35,New Mexico,49,Santa Fe County,0,
1824,NM,35,New Mexico,51,Sierra County,0,
1825,NM,35,New Mexico,53,Socorro County,0,
1826,NM,35,New Mexico,55,Taos County,0,
1827,NM,35,New Mexico,57,Torrance County,0,
1828,NM,35,New Mexico,59,Union County,0,
1829,NM,35,New Mexico,61,Valencia County,0,
1190,ME,23,Maine,23,Sagadahoc County,1,
1831,NY,36,New York,3,Allegany County,0,
1230,MA,25,Massachusetts,23,Plymouth County,1,
1833,NY,36,New York,7,Broome County,0,
1834,NY,36,New York,9,Cattaraugus County,0,
1787,NJ,34,New Jersey,23,Middlesex County,1,
1841,NY,36,New York,23,Cortland County,1,
1837,NY,36,New York,15,Chemung County,0,
1838,NY,36,New York,17,Chenango County,0,
1903,NC,37,North Carolina,23,Burke County,1,
2221,OR,41,Oregon,23,Grant County,1,
2329,SC,45,South Carolina,23,Chester County,1,
1842,NY,36,New York,25,Delaware County,0,
2791,UT,49,Utah,23,Juab County,1,5/25/2019
2820,VT,50,Vermont,23,Washington County,1,
2834,VA,51,Virginia,23,Botetourt County,1,
1846,NY,36,New York,33,Franklin County,0,
1847,NY,36,New York,35,Fulton County,0,
1206,MD,24,Maryland,25,Harford County,1,
1231,MA,25,Massachusetts,25,Suffolk County,1,
1850,NY,36,New York,41,Hamilton County,0,
1668,NE,31,Nebraska,25,Cass County,1,
1852,NY,36,New York,45,Jefferson County,0,
1788,NJ,34,New Jersey,25,Monmouth County,1,
1854,NY,36,New York,49,Lewis County,0,
1855,NY,36,New York,51,Livingston County,0,
1904,NC,37,North Carolina,25,Cabarrus County,1,
2258,PA,42,Pennsylvania,25,Carbon County,1,
2330,SC,45,South Carolina,25,Chesterfield County,1,
2821,VT,50,Vermont,25,Windham County,1,
1207,MD,24,Maryland,27,Howard County,1,
1232,MA,25,Massachusetts,27,Worcester County,1,
1789,NJ,34,New Jersey,27,Morris County,1,
1843,NY,36,New York,27,Dutchess County,1,
1905,NC,37,North Carolina,27,Caldwell County,1,
2223,OR,41,Oregon,27,Hood River County,1,
1866,NY,36,New York,73,Orleans County,0,
1867,NY,36,New York,75,Oswego County,0,
1868,NY,36,New York,77,Otsego County,0,
2259,PA,42,Pennsylvania,27,Centre County,1,
2331,SC,45,South Carolina,27,Clarendon County,1,
2793,UT,49,Utah,27,Millard County,1,5/25/2019
2822,VT,50,Vermont,27,Windsor County,1,
2970,WA,53,Washington,27,Grays Harbor County,1,
1874,NY,36,New York,89,St. Lawrence County,0,
403,GA,13,Georgia,29,Bryan County,1,
1844,NY,36,New York,29,Erie County,1,
1877,NY,36,New York,95,Schoharie County,0,
1878,NY,36,New York,97,Schuyler County,0,
2332,SC,45,South Carolina,29,Colleton County,1,
1880,NY,36,New York,101,Steuben County,0,
2445,TN,47,Tennessee,29,Cocke County,1,
2540,TX,48,Texas,29,Bexar County,1,
1883,NY,36,New York,107,Tioga County,0,
2971,WA,53,Washington,29,Island County,1,
336,FL,12,Florida,31,Duval County,1,
1194,ME,23,Maine,31,York County,1,
1209,MD,24,Maryland,31,Montgomery County,1,
1888,NY,36,New York,117,Wayne County,0,
1791,NJ,34,New Jersey,31,Passaic County,1,
1890,NY,36,New York,121,Wyoming County,0,
1891,NY,36,New York,123,Yates County,0,
1845,NY,36,New York,31,Essex County,1,
1907,NC,37,North Carolina,31,Carteret County,1,
2225,OR,41,Oregon,31,Jefferson County,1,
2261,PA,42,Pennsylvania,31,Clarion County,1,
2333,SC,45,South Carolina,31,Darlington County,1,
2795,UT,49,Utah,31,Piute County,1,5/25/2019
1898,NC,37,North Carolina,13,Beaufort County,0,
1899,NC,37,North Carolina,15,Bertie County,0,
1900,NC,37,North Carolina,17,Bladen County,0,
1901,NC,37,North Carolina,19,Brunswick County,0,
2838,VA,51,Virginia,31,Campbell County,1,
2972,WA,53,Washington,31,Jefferson County,1,
1792,NJ,34,New Jersey,33,Salem County,1,
1908,NC,37,North Carolina,33,Caswell County,1,
1906,NC,37,North Carolina,29,Camden County,0,
2262,PA,42,Pennsylvania,33,Clearfield County,1,
2334,SC,45,South Carolina,33,Dillon County,1,
2839,VA,51,Virginia,33,Caroline County,1,
2973,WA,53,Washington,33,King County,1,
338,FL,12,Florida,35,Flagler County,1,
1912,NC,37,North Carolina,41,Chowan County,0,
1250,MI,26,Michigan,35,Clare County,1,
1793,NJ,34,New Jersey,35,Somerset County,1,
1915,NC,37,North Carolina,47,Columbus County,0,
1909,NC,37,North Carolina,35,Catawba County,1,
2263,PA,42,Pennsylvania,35,Clinton County,1,
2335,SC,45,South Carolina,35,Dorchester County,1,
2797,UT,49,Utah,35,Salt Lake County,1,5/24/2019
2840,VA,51,Virginia,35,Carroll County,1,
206,CA,6,California,37,Los Angeles County,1,
1922,NC,37,North Carolina,61,Duplin County,0,
1794,NJ,34,New Jersey,37,Sussex County,1,
1924,NC,37,North Carolina,65,Edgecombe County,0,
1848,NY,36,New York,37,Genesee County,1,
1926,NC,37,North Carolina,69,Franklin County,0,
1910,NC,37,North Carolina,37,Chatham County,1,
1928,NC,37,North Carolina,73,Gates County,0,
2264,PA,42,Pennsylvania,37,Columbia County,1,
1930,NC,37,North Carolina,77,Granville County,0,
1931,NC,37,North Carolina,79,Greene County,0,
3014,WV,54,West Virginia,37,Jefferson County,1,
408,GA,13,Georgia,39,Camden County,1,
1795,NJ,34,New Jersey,39,Union County,1,
1849,NY,36,New York,39,Greene County,1,
1911,NC,37,North Carolina,39,Cherokee County,1,
1937,NC,37,North Carolina,91,Hertford County,0,
1938,NC,37,North Carolina,93,Hoke County,0,
1939,NC,37,North Carolina,95,Hyde County,0,
2265,PA,42,Pennsylvania,39,Crawford County,1,
2337,SC,45,South Carolina,39,Fairfield County,1,
1796,NJ,34,New Jersey,41,Warren County,1,
2266,PA,42,Pennsylvania,41,Cumberland County,1,
2338,SC,45,South Carolina,41,Florence County,1,
2800,UT,49,Utah,41,Sevier County,1,5/25/2019
2843,VA,51,Virginia,41,Chesterfield County,1,
1215,MD,24,Maryland,43,Washington County,1,
1851,NY,36,New York,43,Herkimer County,1,
1913,NC,37,North Carolina,43,Clay County,1,
1950,NC,37,North Carolina,117,Martin County,0,
2231,OR,41,Oregon,43,Linn County,1,
2267,PA,42,Pennsylvania,43,Dauphin County,1,
2844,VA,51,Virginia,43,Clarke County,1,
1914,NC,37,North Carolina,45,Cleveland County,1,
2268,PA,42,Pennsylvania,45,Delaware County,1,
1956,NC,37,North Carolina,129,New Hanover County,0,
2340,SC,45,South Carolina,45,Greenville County,1,
1958,NC,37,North Carolina,133,Onslow County,0,
1217,MD,24,Maryland,47,Worcester County,1,
1960,NC,37,North Carolina,137,Pamlico County,0,
1961,NC,37,North Carolina,139,Pasquotank County,0,
1962,NC,37,North Carolina,141,Pender County,0,
1963,NC,37,North Carolina,143,Perquimans County,0,
1964,NC,37,North Carolina,145,Person County,0,
1965,NC,37,North Carolina,147,Pitt County,0,
1853,NY,36,New York,47,Kings County,1,
2233,OR,41,Oregon,47,Marion County,1,
2846,VA,51,Virginia,47,Culpeper County,1,
1257,MI,26,Michigan,49,Genesee County,1,
1916,NC,37,North Carolina,49,Craven County,1,
