state,state_code,state_name,county_code,county_name,date,notes
AK,2,Alaska,13,Aleutians East,,
AK,2,Alaska,16,Aleutians West,,
AK,2,Alaska,20,Anchorage,,
AK,2,Alaska,50,Bethel,,
AK,2,Alaska,60,Bristol Bay,,
AK,2,Alaska,63,Chugach,,
AK,2,Alaska,66,Copper River,,
AK,2,Alaska,68,Denali,,
AK,2,Alaska,70,Dillingham,,
AK,2,Alaska,90,Fairbanks North Star,,
AK,2,Alaska,100,Haines,,
AK,2,Alaska,105,Hoonah-Angoon,,
AK,2,Alaska,110,Juneau,,
AK,2,Alaska,122,Kenai Peninsula,,
AK,2,Alaska,130,Ketchikan Gateway,,
AK,2,Alaska,150,Kodiak Island,,
AK,2,Alaska,158,Kusilvak,,
AK,2,Alaska,164,Lake and Peninsula,,
AK,2,Alaska,170,Matanuska-Susitna,,
AK,2,Alaska,180,Nome,,
AK,2,Alaska,185,North Slope,,
AK,2,Alaska,188,Northwest Arctic,,
AK,2,Alaska,195,Petersburg,,
AK,2,Alaska,198,Prince of Wales-Hyder,,
AK,2,Alaska,220,Sitka,,
AK,2,Alaska,230,Skagway,,
AK,2,Alaska,240,Southeast Fairbanks,,
AK,2,Alaska,275,Wrangell,,
AK,2,Alaska,282,Yakutat,,
AK,2,Alaska,290,Yukon-Koyukuk,,
AL,1,Alabama,1,Autauga,,
AL,1,Alabama,3,Baldwin,,
AL,1,Alabama,5,Barbour,,
AL,1,Alabama,7,Bibb,,
AL,1,Alabama,9,Blount,,
AL,1,Alabama,11,Bullock,,
AL,1,Alabama,13,Butler,,
AL,1,Alabama,15,Calhoun,,
AL,1,Alabama,17,Chambers,,
AL,1,Alabama,19,Cherokee,,
AL,1,Alabama,21,Chilton,,
AL,1,Alabama,23,Choctaw,,
AL,1,Alabama,25,Clarke,,
AL,1,Alabama,27,Clay,,
AL,1,Alabama,29,Cleburne,,
AL,1,Alabama,31,Coffee,,
AL,1,Alabama,33,Colbert,,
AL,1,Alabama,35,Conecuh,,
AL,1,Alabama,37,Coosa,,
AL,1,Alabama,39,Covington,,
AL,1,Alabama,41,Crenshaw,,
AL,1,Alabama,43,Cullman,,
AL,1,Alabama,45,Dale,,
AL,1,Alabama,47,Dallas,,
AL,1,Alabama,49,DeKalb,,
AL,1,Alabama,51,Elmore,,
AL,1,Alabama,53,Escambia,,
AL,1,Alabama,55,Etowah,,
AL,1,Alabama,57,Fayette,,
AL,1,Alabama,59,Franklin,,
AL,1,Alabama,61,Geneva,,
AL,1,Alabama,63,Greene,,
AL,1,Alabama,65,Hale,,
AL,1,Alabama,67,Henry,,
AL,1,Alabama,69,Houston,,
AL,1,Alabama,71,Jackson,,
AL,1,Alabama,73,Jefferson,1/1/70,
AL,1,Alabama,75,Lamar,,
AL,1,Alabama,77,Lauderdale,,
AL,1,Alabama,79,Lawrence,,
AL,1,Alabama,81,Lee,,
AL,1,Alabama,83,Limestone,,
AL,1,Alabama,85,Lowndes,,
AL,1,Alabama,87,Macon,,
AL,1,Alabama,89,Madison,,
AL,1,Alabama,91,Marengo,,
AL,1,Alabama,93,Marion,,
AL,1,Alabama,95,Marshall,,
AL,1,Alabama,97,Mobile,,
AL,1,Alabama,99,Monroe,,
AL,1,Alabama,101,Montgomery,,
AL,1,Alabama,103,Morgan,,
AL,1,Alabama,105,Perry,,
AL,1,Alabama,107,Pickens,,
AL,1,Alabama,109,Pike,,
AL,1,Alabama,111,Randolph,,
AL,1,Alabama,113,Russell,,
AL,1,Alabama,117,Shelby,,
AL,1,Alabama,115,St. Clair,,
AL,1,Alabama,119,Sumter,,
AL,1,Alabama,121,Talladega,,
AL,1,Alabama,123,Tallapoosa,,
AL,1,Alabama,125,Tuscaloosa,,
AL,1,Alabama,127,Walker,,
AL,1,Alabama,129,Washington,,
AL,1,Alabama,131,Wilcox,,
AL,1,Alabama,133,Winston,,
AR,5,Arkansas,1,Arkansas,,
AR,5,Arkansas,3,Ashley,,
AR,5,Arkansas,5,Baxter,,
AR,5,Arkansas,7,Benton,,
AR,5,Arkansas,9,Boone,,
AR,5,Arkansas,11,Bradley,,
AR,5,Arkansas,13,Calhoun,,
AR,5,Arkansas,15,Carroll,,
AR,5,Arkansas,17,Chicot,,
AR,5,Arkansas,19,Clark,,
AR,5,Arkansas,21,Clay,,
AR,5,Arkansas,23,Cleburne,,
AR,5,Arkansas,25,Cleveland,,
AR,5,Arkansas,27,Columbia,,
AR,5,Arkansas,29,Conway,,
AR,5,Arkansas,31,Craighead,,
AR,5,Arkansas,33,Crawford,,
AR,5,Arkansas,35,Crittenden,,
AR,5,Arkansas,37,Cross,,
AR,5,Arkansas,39,Dallas,,
AR,5,Arkansas,41,Desha,,
AR,5,Arkansas,43,Drew,,
AR,5,Arkansas,45,Faulkner,,
AR,5,Arkansas,47,Franklin,,
AR,5,Arkansas,49,Fulton,,
AR,5,Arkansas,51,Garland,1/31/25,
AR,5,Arkansas,53,Grant,,
AR,5,Arkansas,55,Greene,,
AR,5,Arkansas,57,Hempstead,,
AR,5,Arkansas,59,Hot Spring,,
AR,5,Arkansas,61,Howard,,
AR,5,Arkansas,63,Independence,,
AR,5,Arkansas,65,Izard,,
AR,5,Arkansas,67,Jackson,,
AR,5,Arkansas,69,Jefferson,,
AR,5,Arkansas,71,Johnson,,
AR,5,Arkansas,73,Lafayette,,
AR,5,Arkansas,75,Lawrence,,
AR,5,Arkansas,77,Lee,,
AR,5,Arkansas,79,Lincoln,,
AR,5,Arkansas,81,Little River,,
AR,5,Arkansas,83,Logan,,
AR,5,Arkansas,85,Lonoke,,
AR,5,Arkansas,87,Madison,,
AR,5,Arkansas,89,Marion,,
AR,5,Arkansas,91,Miller,,
AR,5,Arkansas,93,Mississippi,,
AR,5,Arkansas,95,Monroe,,
AR,5,Arkansas,97,Montgomery,,
AR,5,Arkansas,99,Nevada,,
AR,5,Arkansas,101,Newton,,
AR,5,Arkansas,103,Ouachita,,
AR,5,Arkansas,105,Perry,,
AR,5,Arkansas,107,Phillips,,
AR,5,Arkansas,109,Pike,,
AR,5,Arkansas,111,Poinsett,,
AR,5,Arkansas,113,Polk,,
AR,5,Arkansas,115,Pope,,
AR,5,Arkansas,117,Prairie,,
AR,5,Arkansas,119,Pulaski,1/31/25,
AR,5,Arkansas,121,Randolph,,
AR,5,Arkansas,125,Saline,1/31/25,
AR,5,Arkansas,127,Scott,,
AR,5,Arkansas,129,Searcy,,
AR,5,Arkansas,131,Sebastian,,
AR,5,Arkansas,133,Sevier,,
AR,5,Arkansas,135,Sharp,,
AR,5,Arkansas,123,St. Francis,,
AR,5,Arkansas,137,Stone,,
AR,5,Arkansas,139,Union,,
AR,5,Arkansas,141,Van Buren,,
AR,5,Arkansas,143,Washington,,
AR,5,Arkansas,145,White,,
AR,5,Arkansas,147,Woodruff,,
AR,5,Arkansas,149,Yell,,
AS,60,American Samoa,10,Eastern,,
AS,60,American Samoa,20,Manu'a,,
AS,60,American Samoa,30,Rose Island,,
AS,60,American Samoa,40,Swains Island,,
AS,60,American Samoa,50,Western,,
AZ,4,Arizona,1,Apache,,
AZ,4,Arizona,3,Cochise,,
AZ,4,Arizona,5,Coconino,,
AZ,4,Arizona,7,Gila,,
AZ,4,Arizona,9,Graham,,
AZ,4,Arizona,11,Greenlee,,
AZ,4,Arizona,12,La Paz,,
AZ,4,Arizona,13,Maricopa,6/21/10,Katie's graduation party.
AZ,4,Arizona,15,Mohave,,
AZ,4,Arizona,17,Navajo,,
AZ,4,Arizona,19,Pima,1/26/23,
AZ,4,Arizona,21,Pinal,1/28/23,
AZ,4,Arizona,23,Santa Cruz,,
AZ,4,Arizona,25,Yavapai,,
AZ,4,Arizona,27,Yuma,,
CA,6,California,1,Alameda,,
CA,6,California,3,Alpine,,
CA,6,California,5,Amador,,
CA,6,California,7,Butte,,
CA,6,California,9,Calaveras,,
CA,6,California,11,Colusa,,
CA,6,California,13,Contra Costa,,
CA,6,California,15,Del Norte,,
CA,6,California,17,El Dorado,,
CA,6,California,19,Fresno,,
CA,6,California,21,Glenn,,
CA,6,California,23,Humboldt,,
CA,6,California,25,Imperial,,
CA,6,California,27,Inyo,,
CA,6,California,29,Kern,,
CA,6,California,31,Kings,,
CA,6,California,33,Lake,,
CA,6,California,35,Lassen,,
CA,6,California,37,Los Angeles,11/16/05,Cooper Union basketball trip. Verified via Google Photo dates.
CA,6,California,39,Madera,,
CA,6,California,41,Marin,,
CA,6,California,43,Mariposa,,
CA,6,California,45,Mendocino,,
CA,6,California,47,Merced,,
CA,6,California,49,Modoc,,
CA,6,California,51,Mono,,
CA,6,California,53,Monterey,,
CA,6,California,55,Napa,,
CA,6,California,57,Nevada,,
CA,6,California,59,Orange,,
CA,6,California,61,Placer,,
CA,6,California,63,Plumas,,
CA,6,California,65,Riverside,,
CA,6,California,67,Sacramento,,
CA,6,California,69,San Benito,,
CA,6,California,71,San Bernardino,,
CA,6,California,73,San Diego,,
CA,6,California,75,San Francisco,,
CA,6,California,77,San Joaquin,,
CA,6,California,79,San Luis Obispo,,
CA,6,California,81,San Mateo,,
CA,6,California,83,Santa Barbara,,
CA,6,California,85,Santa Clara,,
CA,6,California,87,Santa Cruz,,
CA,6,California,89,Shasta,,
CA,6,California,91,Sierra,,
CA,6,California,93,Siskiyou,,
CA,6,California,95,Solano,,
CA,6,California,97,Sonoma,,
CA,6,California,99,Stanislaus,,
CA,6,California,101,Sutter,,
CA,6,California,103,Tehama,,
CA,6,California,105,Trinity,,
CA,6,California,107,Tulare,,
CA,6,California,109,Tuolumne,,
CA,6,California,111,Ventura,,
CA,6,California,113,Yolo,,
CA,6,California,115,Yuba,,
CO,8,Colorado,1,Adams,12/21/22,
CO,8,Colorado,3,Alamosa,,
CO,8,Colorado,5,Arapahoe,12/21/22,
CO,8,Colorado,7,Archuleta,,
CO,8,Colorado,9,Baca,,
CO,8,Colorado,11,Bent,,
CO,8,Colorado,13,Boulder,12/26/22,
CO,8,Colorado,14,Broomfield,12/26/22,
CO,8,Colorado,15,Chaffee,,
CO,8,Colorado,17,Cheyenne,,
CO,8,Colorado,19,Clear Creek,,
CO,8,Colorado,21,Conejos,,
CO,8,Colorado,23,Costilla,,
CO,8,Colorado,25,Crowley,,
CO,8,Colorado,27,Custer,,
CO,8,Colorado,29,Delta,,
CO,8,Colorado,31,Denver,12/21/22,
CO,8,Colorado,33,Dolores,,
CO,8,Colorado,35,Douglas,,
CO,8,Colorado,37,Eagle,,
CO,8,Colorado,41,El Paso,,
CO,8,Colorado,39,Elbert,,
CO,8,Colorado,43,Fremont,,
CO,8,Colorado,45,Garfield,,
CO,8,Colorado,47,Gilpin,,
CO,8,Colorado,49,Grand,,
CO,8,Colorado,51,Gunnison,,
CO,8,Colorado,53,Hinsdale,,
CO,8,Colorado,55,Huerfano,,
CO,8,Colorado,57,Jackson,,
CO,8,Colorado,59,Jefferson,12/26/22,
CO,8,Colorado,61,Kiowa,,
CO,8,Colorado,63,Kit Carson,,
CO,8,Colorado,67,La Plata,,
CO,8,Colorado,65,Lake,,
CO,8,Colorado,69,Larimer,7/3/25,
CO,8,Colorado,71,Las Animas,,
CO,8,Colorado,73,Lincoln,,
CO,8,Colorado,75,Logan,,
CO,8,Colorado,77,Mesa,,
CO,8,Colorado,79,Mineral,,
CO,8,Colorado,81,Moffat,,
CO,8,Colorado,83,Montezuma,,
CO,8,Colorado,85,Montrose,,
CO,8,Colorado,87,Morgan,,
CO,8,Colorado,89,Otero,,
CO,8,Colorado,91,Ouray,,
CO,8,Colorado,93,Park,,
CO,8,Colorado,95,Phillips,,
CO,8,Colorado,97,Pitkin,,
CO,8,Colorado,99,Prowers,,
CO,8,Colorado,101,Pueblo,,
CO,8,Colorado,103,Rio Blanco,,
CO,8,Colorado,105,Rio Grande,,
CO,8,Colorado,107,Routt,,
CO,8,Colorado,109,Saguache,,
CO,8,Colorado,111,San Juan,,
CO,8,Colorado,113,San Miguel,,
CO,8,Colorado,115,Sedgwick,,
CO,8,Colorado,117,Summit,,
CO,8,Colorado,119,Teller,,
CO,8,Colorado,121,Washington,,
CO,8,Colorado,123,Weld,,
CO,8,Colorado,125,Yuma,,
CT,9,Connecticut,110,Capitol,1/1/70,
CT,9,Connecticut,120,Greater Bridgeport,1/1/70,
CT,9,Connecticut,130,Lower Connecticut River Valley,1/1/70,
CT,9,Connecticut,140,Naugatuck Valley,1/1/70,
CT,9,Connecticut,150,Northeastern Connecticut,1/1/70,
CT,9,Connecticut,160,Northwest Hills,1/1/70,
CT,9,Connecticut,170,South Central Connecticut,1/1/70,
CT,9,Connecticut,180,Southeastern Connecticut,1/1/70,
CT,9,Connecticut,190,Western Connecticut,1/1/70,
DC,11,District of Columbia,1,District of Columbia,,
DE,10,Delaware,1,Kent,1/1/70,
DE,10,Delaware,3,New Castle,1/1/70,
DE,10,Delaware,5,Sussex,1/1/70,
FL,12,Florida,1,Alachua,,
FL,12,Florida,3,Baker,,
FL,12,Florida,5,Bay,,
FL,12,Florida,7,Bradford,,
FL,12,Florida,9,Brevard,1/1/70,
FL,12,Florida,11,Broward,4/30/10,"Work trip, Turkey Point. Verified via Google Photo"
FL,12,Florida,13,Calhoun,,
FL,12,Florida,15,Charlotte,,
FL,12,Florida,17,Citrus,,
FL,12,Florida,19,Clay,,
FL,12,Florida,21,Collier,8/16/19,Marco Island trip with Mom.
FL,12,Florida,23,Columbia,,
FL,12,Florida,27,DeSoto,,
FL,12,Florida,29,Dixie,,
FL,12,Florida,31,Duval,1/1/70,
FL,12,Florida,33,Escambia,,
FL,12,Florida,35,Flagler,1/1/70,
FL,12,Florida,37,Franklin,,
FL,12,Florida,39,Gadsden,,
FL,12,Florida,41,Gilchrist,,
FL,12,Florida,43,Glades,,
FL,12,Florida,45,Gulf,,
FL,12,Florida,47,Hamilton,,
FL,12,Florida,49,Hardee,,
FL,12,Florida,51,Hendry,,
FL,12,Florida,53,Hernando,,
FL,12,Florida,55,Highlands,,
FL,12,Florida,57,Hillsborough,,
FL,12,Florida,59,Holmes,,
FL,12,Florida,61,Indian River,,
FL,12,Florida,63,Jackson,,
FL,12,Florida,65,Jefferson,,
FL,12,Florida,67,Lafayette,,
FL,12,Florida,69,Lake,,
FL,12,Florida,71,Lee,6/15/19,First Penrose family trip
FL,12,Florida,73,Leon,,
FL,12,Florida,75,Levy,,
FL,12,Florida,77,Liberty,,
FL,12,Florida,79,Madison,,
FL,12,Florida,81,Manatee,,
FL,12,Florida,83,Marion,,
FL,12,Florida,85,Martin,,
FL,12,Florida,86,Miami-Dade,4/30/10,"Work trip, Turkey Point. Verified via Google Photo"
FL,12,Florida,87,Monroe,4/30/10,"Work trip, Turkey Point. Verified via Google Photo"
FL,12,Florida,89,Nassau,1/1/70,
FL,12,Florida,91,Okaloosa,,
FL,12,Florida,93,Okeechobee,,
FL,12,Florida,95,Orange,1/1/70,
FL,12,Florida,97,Osceola,,
FL,12,Florida,99,Palm Beach,,
FL,12,Florida,101,Pasco,,
FL,12,Florida,103,Pinellas,,
FL,12,Florida,105,Polk,,
FL,12,Florida,107,Putnam,,
FL,12,Florida,113,Santa Rosa,,
FL,12,Florida,115,Sarasota,,
FL,12,Florida,117,Seminole,,
FL,12,Florida,109,St. Johns,1/1/70,
FL,12,Florida,111,St. Lucie,,
FL,12,Florida,119,Sumter,,
FL,12,Florida,121,Suwannee,,
FL,12,Florida,123,Taylor,,
FL,12,Florida,125,Union,,
FL,12,Florida,127,Volusia,1/1/70,
FL,12,Florida,129,Wakulla,,
FL,12,Florida,131,Walton,,
FL,12,Florida,133,Washington,,
GA,13,Georgia,1,Appling,,
GA,13,Georgia,3,Atkinson,,
GA,13,Georgia,5,Bacon,,
GA,13,Georgia,7,Baker,,
GA,13,Georgia,9,Baldwin,,
GA,13,Georgia,11,Banks,11/19/21,
GA,13,Georgia,13,Barrow,11/19/21,
GA,13,Georgia,15,Bartow,,
GA,13,Georgia,17,Ben Hill,,
GA,13,Georgia,19,Berrien,,
GA,13,Georgia,21,Bibb,,
GA,13,Georgia,23,Bleckley,,
GA,13,Georgia,25,Brantley,,
GA,13,Georgia,27,Brooks,,
GA,13,Georgia,29,Bryan,1/1/70,
GA,13,Georgia,31,Bulloch,,
GA,13,Georgia,33,Burke,,
GA,13,Georgia,35,Butts,,
GA,13,Georgia,37,Calhoun,,
GA,13,Georgia,39,Camden,1/1/70,
GA,13,Georgia,43,Candler,,
GA,13,Georgia,45,Carroll,,
GA,13,Georgia,47,Catoosa,,
GA,13,Georgia,49,Charlton,,
GA,13,Georgia,51,Chatham,1/1/70,
GA,13,Georgia,53,Chattahoochee,,
GA,13,Georgia,55,Chattooga,,
GA,13,Georgia,57,Cherokee,,
GA,13,Georgia,59,Clarke,,
GA,13,Georgia,61,Clay,,
GA,13,Georgia,63,Clayton,,
GA,13,Georgia,65,Clinch,,
GA,13,Georgia,67,Cobb,,
GA,13,Georgia,69,Coffee,,
GA,13,Georgia,71,Colquitt,,
GA,13,Georgia,73,Columbia,,
GA,13,Georgia,75,Cook,,
GA,13,Georgia,77,Coweta,,
GA,13,Georgia,79,Crawford,,
GA,13,Georgia,81,Crisp,,
GA,13,Georgia,83,Dade,,
GA,13,Georgia,85,Dawson,,
GA,13,Georgia,87,Decatur,,
GA,13,Georgia,89,DeKalb,11/19/21,
GA,13,Georgia,91,Dodge,,
GA,13,Georgia,93,Dooly,,
GA,13,Georgia,95,Dougherty,,
GA,13,Georgia,97,Douglas,,
GA,13,Georgia,99,Early,,
GA,13,Georgia,101,Echols,,
GA,13,Georgia,103,Effingham,1/1/70,
GA,13,Georgia,105,Elbert,,
GA,13,Georgia,107,Emanuel,,
GA,13,Georgia,109,Evans,,
GA,13,Georgia,111,Fannin,,
GA,13,Georgia,113,Fayette,,
GA,13,Georgia,115,Floyd,,
GA,13,Georgia,117,Forsyth,,
GA,13,Georgia,119,Franklin,11/19/21,
GA,13,Georgia,121,Fulton,11/20/21,
GA,13,Georgia,123,Gilmer,,
GA,13,Georgia,125,Glascock,,
GA,13,Georgia,127,Glynn,1/1/70,
GA,13,Georgia,129,Gordon,,
GA,13,Georgia,131,Grady,,
GA,13,Georgia,133,Greene,,
GA,13,Georgia,135,Gwinnett,11/19/21,
GA,13,Georgia,137,Habersham,,
GA,13,Georgia,139,Hall,,
GA,13,Georgia,141,Hancock,,
GA,13,Georgia,143,Haralson,,
GA,13,Georgia,145,Harris,,
GA,13,Georgia,147,Hart,11/19/21,
GA,13,Georgia,149,Heard,,
GA,13,Georgia,151,Henry,,
GA,13,Georgia,153,Houston,,
GA,13,Georgia,155,Irwin,,
GA,13,Georgia,157,Jackson,11/19/21,
GA,13,Georgia,159,Jasper,,
GA,13,Georgia,161,Jeff Davis,,
GA,13,Georgia,163,Jefferson,,
GA,13,Georgia,165,Jenkins,,
GA,13,Georgia,167,Johnson,,
GA,13,Georgia,169,Jones,,
GA,13,Georgia,171,Lamar,,
GA,13,Georgia,173,Lanier,,
GA,13,Georgia,175,Laurens,,
GA,13,Georgia,177,Lee,,
GA,13,Georgia,179,Liberty,1/1/70,
GA,13,Georgia,181,Lincoln,,
GA,13,Georgia,183,Long,,
GA,13,Georgia,185,Lowndes,,
GA,13,Georgia,187,Lumpkin,,
GA,13,Georgia,193,Macon,,
GA,13,Georgia,195,Madison,,
GA,13,Georgia,197,Marion,,
GA,13,Georgia,189,McDuffie,,
GA,13,Georgia,191,McIntosh,1/1/70,
GA,13,Georgia,199,Meriwether,,
GA,13,Georgia,201,Miller,,
GA,13,Georgia,205,Mitchell,,
GA,13,Georgia,207,Monroe,,
GA,13,Georgia,209,Montgomery,,
GA,13,Georgia,211,Morgan,,
GA,13,Georgia,213,Murray,,
GA,13,Georgia,215,Muscogee,,
GA,13,Georgia,217,Newton,,
GA,13,Georgia,219,Oconee,,
GA,13,Georgia,221,Oglethorpe,,
GA,13,Georgia,223,Paulding,,
GA,13,Georgia,225,Peach,,
GA,13,Georgia,227,Pickens,,
GA,13,Georgia,229,Pierce,,
GA,13,Georgia,231,Pike,,
GA,13,Georgia,233,Polk,,
GA,13,Georgia,235,Pulaski,,
GA,13,Georgia,237,Putnam,,
GA,13,Georgia,239,Quitman,,
GA,13,Georgia,241,Rabun,1/1/70,
GA,13,Georgia,243,Randolph,,
GA,13,Georgia,245,Richmond,,
GA,13,Georgia,247,Rockdale,,
GA,13,Georgia,249,Schley,,
GA,13,Georgia,251,Screven,,
GA,13,Georgia,253,Seminole,,
GA,13,Georgia,255,Spalding,,
GA,13,Georgia,257,Stephens,,
GA,13,Georgia,259,Stewart,,
GA,13,Georgia,261,Sumter,,
GA,13,Georgia,263,Talbot,,
GA,13,Georgia,265,Taliaferro,,
GA,13,Georgia,267,Tattnall,,
GA,13,Georgia,269,Taylor,,
GA,13,Georgia,271,Telfair,,
GA,13,Georgia,273,Terrell,,
GA,13,Georgia,275,Thomas,,
GA,13,Georgia,277,Tift,,
GA,13,Georgia,279,Toombs,,
GA,13,Georgia,281,Towns,,
GA,13,Georgia,283,Treutlen,,
GA,13,Georgia,285,Troup,,
GA,13,Georgia,287,Turner,,
GA,13,Georgia,289,Twiggs,,
GA,13,Georgia,291,Union,,
GA,13,Georgia,293,Upson,,
GA,13,Georgia,295,Walker,,
GA,13,Georgia,297,Walton,,
GA,13,Georgia,299,Ware,,
GA,13,Georgia,301,Warren,,
GA,13,Georgia,303,Washington,,
GA,13,Georgia,305,Wayne,,
GA,13,Georgia,307,Webster,,
GA,13,Georgia,309,Wheeler,,
GA,13,Georgia,311,White,,
GA,13,Georgia,313,Whitfield,,
GA,13,Georgia,315,Wilcox,,
GA,13,Georgia,317,Wilkes,,
GA,13,Georgia,319,Wilkinson,,
GA,13,Georgia,321,Worth,,
GU,66,Guam,10,Guam,,
HI,15,Hawaii,1,Hawaii,9/29/21,
HI,15,Hawaii,3,Honolulu,9/25/21,
HI,15,Hawaii,5,Kalawao,,
HI,15,Hawaii,7,Kauai,,
HI,15,Hawaii,9,Maui,10/3/21,
IA,19,Iowa,1,Adair,,
IA,19,Iowa,3,Adams,,
IA,19,Iowa,5,Allamakee,,
IA,19,Iowa,7,Appanoose,,
IA,19,Iowa,9,Audubon,,
IA,19,Iowa,11,Benton,,
IA,19,Iowa,13,Black Hawk,,
IA,19,Iowa,15,Boone,,
IA,19,Iowa,17,Bremer,,
IA,19,Iowa,19,Buchanan,,
IA,19,Iowa,21,Buena Vista,,
IA,19,Iowa,23,Butler,,
IA,19,Iowa,25,Calhoun,,
IA,19,Iowa,27,Carroll,,
IA,19,Iowa,29,Cass,,
IA,19,Iowa,31,Cedar,,
IA,19,Iowa,33,Cerro Gordo,,
IA,19,Iowa,35,Cherokee,,
IA,19,Iowa,37,Chickasaw,,
IA,19,Iowa,39,Clarke,,
IA,19,Iowa,41,Clay,,
IA,19,Iowa,43,Clayton,,
IA,19,Iowa,45,Clinton,,
IA,19,Iowa,47,Crawford,,
IA,19,Iowa,49,Dallas,,
IA,19,Iowa,51,Davis,,
IA,19,Iowa,53,Decatur,,
IA,19,Iowa,55,Delaware,,
IA,19,Iowa,57,Des Moines,,
IA,19,Iowa,59,Dickinson,,
IA,19,Iowa,61,Dubuque,,
IA,19,Iowa,63,Emmet,,
IA,19,Iowa,65,Fayette,,
IA,19,Iowa,67,Floyd,,
IA,19,Iowa,69,Franklin,,
IA,19,Iowa,71,Fremont,,
IA,19,Iowa,73,Greene,,
IA,19,Iowa,75,Grundy,,
IA,19,Iowa,77,Guthrie,,
IA,19,Iowa,79,Hamilton,,
IA,19,Iowa,81,Hancock,,
IA,19,Iowa,83,Hardin,,
IA,19,Iowa,85,Harrison,,
IA,19,Iowa,87,Henry,,
IA,19,Iowa,89,Howard,,
IA,19,Iowa,91,Humboldt,,
IA,19,Iowa,93,Ida,,
IA,19,Iowa,95,Iowa,,
IA,19,Iowa,97,Jackson,,
IA,19,Iowa,99,Jasper,,
IA,19,Iowa,101,Jefferson,,
IA,19,Iowa,103,Johnson,,
IA,19,Iowa,105,Jones,,
IA,19,Iowa,107,Keokuk,,
IA,19,Iowa,109,Kossuth,,
IA,19,Iowa,111,Lee,,
IA,19,Iowa,113,Linn,,
IA,19,Iowa,115,Louisa,,
IA,19,Iowa,117,Lucas,,
IA,19,Iowa,119,Lyon,,
IA,19,Iowa,121,Madison,,
IA,19,Iowa,123,Mahaska,,
IA,19,Iowa,125,Marion,,
IA,19,Iowa,127,Marshall,,
IA,19,Iowa,129,Mills,,
IA,19,Iowa,131,Mitchell,,
IA,19,Iowa,133,Monona,,
IA,19,Iowa,135,Monroe,,
IA,19,Iowa,137,Montgomery,,
IA,19,Iowa,139,Muscatine,,
IA,19,Iowa,141,O'Brien,,
IA,19,Iowa,143,Osceola,,
IA,19,Iowa,145,Page,,
IA,19,Iowa,147,Palo Alto,,
IA,19,Iowa,149,Plymouth,,
IA,19,Iowa,151,Pocahontas,,
IA,19,Iowa,153,Polk,,
IA,19,Iowa,155,Pottawattamie,1/1/70,
IA,19,Iowa,157,Poweshiek,,
IA,19,Iowa,159,Ringgold,,
IA,19,Iowa,161,Sac,,
IA,19,Iowa,163,Scott,,
IA,19,Iowa,165,Shelby,,
IA,19,Iowa,167,Sioux,,
IA,19,Iowa,169,Story,,
IA,19,Iowa,171,Tama,,
IA,19,Iowa,173,Taylor,,
IA,19,Iowa,175,Union,,
IA,19,Iowa,177,Van Buren,,
IA,19,Iowa,179,Wapello,,
IA,19,Iowa,181,Warren,,
IA,19,Iowa,183,Washington,,
IA,19,Iowa,185,Wayne,,
IA,19,Iowa,187,Webster,,
IA,19,Iowa,189,Winnebago,,
IA,19,Iowa,191,Winneshiek,,
IA,19,Iowa,193,Woodbury,,
IA,19,Iowa,195,Worth,,
IA,19,Iowa,197,Wright,,
ID,16,Idaho,1,Ada,,
ID,16,Idaho,3,Adams,,
ID,16,Idaho,5,Bannock,,
ID,16,Idaho,7,Bear Lake,,
ID,16,Idaho,9,Benewah,,
ID,16,Idaho,11,Bingham,,
ID,16,Idaho,13,Blaine,,
ID,16,Idaho,15,Boise,,
ID,16,Idaho,17,Bonner,,
ID,16,Idaho,19,Bonneville,,
ID,16,Idaho,21,Boundary,,
ID,16,Idaho,23,Butte,,
ID,16,Idaho,25,Camas,,
ID,16,Idaho,27,Canyon,,
ID,16,Idaho,29,Caribou,,
ID,16,Idaho,31,Cassia,,
ID,16,Idaho,33,Clark,,
ID,16,Idaho,35,Clearwater,,
ID,16,Idaho,37,Custer,,
ID,16,Idaho,39,Elmore,,
ID,16,Idaho,41,Franklin,,
ID,16,Idaho,43,Fremont,,
ID,16,Idaho,45,Gem,,
ID,16,Idaho,47,Gooding,,
ID,16,Idaho,49,Idaho,,
ID,16,Idaho,51,Jefferson,,
ID,16,Idaho,53,Jerome,,
ID,16,Idaho,55,Kootenai,,
ID,16,Idaho,57,Latah,,
ID,16,Idaho,59,Lemhi,,
ID,16,Idaho,61,Lewis,,
ID,16,Idaho,63,Lincoln,,
ID,16,Idaho,65,Madison,,
ID,16,Idaho,67,Minidoka,,
ID,16,Idaho,69,Nez Perce,,
ID,16,Idaho,71,Oneida,,
ID,16,Idaho,73,Owyhee,,
ID,16,Idaho,75,Payette,,
ID,16,Idaho,77,Power,,
ID,16,Idaho,79,Shoshone,,
ID,16,Idaho,81,Teton,,
ID,16,Idaho,83,Twin Falls,,
ID,16,Idaho,85,Valley,,
ID,16,Idaho,87,Washington,,
IL,17,Illinois,1,Adams,,
IL,17,Illinois,3,Alexander,,
IL,17,Illinois,5,Bond,,
IL,17,Illinois,7,Boone,,
IL,17,Illinois,9,Brown,,
IL,17,Illinois,11,Bureau,,
IL,17,Illinois,13,Calhoun,,
IL,17,Illinois,15,Carroll,,
IL,17,Illinois,17,Cass,,
IL,17,Illinois,19,Champaign,,
